,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
ICV375,-0.0007477375,-0.0053430647,0.007649734,0.06008206,-0.0034015104,0.054321177,-0.048817534,-0.015260907,0.010328235,-0.028350256,-0.092965245,-0.049256265,0.10359759,-0.07664982,-0.016097927,-0.014832761,0.049395435,-0.08467703,0.0735424,0.040618964,0.021891093,-0.061006337,-0.006455114,-0.00631052,0.08710403,-0.0073637962,-0.07952448,0.005720228,0.024888642,0.0061102654,-0.044032127,-0.0337415
ICV757,-0.00839564,0.004491098,0.0024006737,0.055703316,0.016644463,0.0708823,-0.04696189,-0.035110675,-0.012842619,-0.027160676,-0.08733909,-0.050593324,0.09210731,-0.08281305,-0.028642409,0.017161466,0.067016825,-0.07608988,0.07553066,0.042555273,0.014737416,-0.039410338,-0.0069443267,0.0016142866,0.09057163,-0.010428693,-0.068653286,-0.009625044,0.038492896,0.022733951,-0.0488793,-0.045188807
ICV620,-0.007679373,0.0010221843,0.0065266844,0.056383744,0.0039989203,0.05985564,-0.046184674,-0.023062862,-0.0007145833,-0.03357702,-0.090004355,-0.046500295,0.09144248,-0.08265151,-0.022907488,0.004550468,0.053837374,-0.078597255,0.06759846,0.041238308,0.012743305,-0.049508292,-0.0065204613,0.004224031,0.09086292,-0.0056318454,-0.071006134,0.003569968,0.037476145,0.01570252,-0.045405447,-0.047195025
ICV62,-0.01392647,0.0040467214,0.0084789395,0.05422367,0.016170815,0.067019135,-0.04112525,-0.027395166,-0.011031559,-0.033870764,-0.091326825,-0.04786715,0.08773646,-0.08047937,-0.027703952,0.013516827,0.061848454,-0.069863245,0.07167989,0.046238646,0.008053868,-0.036556974,-0.005787665,0.01118842,0.0871212,-0.0055243224,-0.0649108,0.0009178296,0.03548816,0.02339994,-0.0399533,-0.045638107
ICV82,-0.0110358745,0.008788305,0.0067760604,0.052771397,0.011246312,0.066015616,-0.043063987,-0.029223755,-0.014741432,-0.034520257,-0.08505925,-0.051777788,0.088015154,-0.08375365,-0.03142065,0.019316193,0.067815885,-0.07218344,0.07123749,0.046175677,0.009455167,-0.037831236,-0.0061050393,0.007466035,0.08791581,-0.0026265085,-0.06679833,-0.00075436756,0.034894638,0.02428465,-0.043594092,-0.046033733
ICV20,-0.012245327,0.001028128,0.01037872,0.05221405,0.0112542715,0.058544144,-0.04329931,-0.026783645,-0.006388599,-0.036760926,-0.086433165,-0.04518812,0.08875879,-0.08291575,-0.02531735,0.010118974,0.05998751,-0.072828226,0.06882887,0.044753823,0.011374824,-0.0391655,-0.007933129,0.011618106,0.087939166,-0.0046987534,-0.07483939,-0.0013912991,0.035504468,0.017516999,-0.035094306,-0.046056822
ICV759,-0.0063511287,0.0049541583,0.0010508511,0.054597087,0.016876832,0.07150781,-0.04514741,-0.036404323,-0.015627,-0.026982915,-0.08650669,-0.052466802,0.09158988,-0.08314359,-0.029713642,0.019575035,0.06610815,-0.07564646,0.0743153,0.04322973,0.014659801,-0.039434053,-0.0052787736,0.0005069254,0.0905151,-0.009780776,-0.06899069,-0.010716476,0.037796296,0.022852859,-0.049922768,-0.046462063
ICV775,-0.009844947,0.005671276,0.0026026908,0.050515354,0.018736206,0.06921025,-0.038680196,-0.033757795,-0.01605751,-0.027570415,-0.0873413,-0.05276625,0.08883789,-0.08415316,-0.03612338,0.02113437,0.0628275,-0.07120675,0.06946632,0.044805646,0.011362087,-0.03848002,-0.0034118928,0.005685007,0.088809535,-0.010175783,-0.06772136,-0.0073924847,0.037562393,0.02833793,-0.049365662,-0.050786197
ICV633,-0.008636071,0.0007967986,0.0057202005,0.05586153,0.008245455,0.061300628,-0.04596955,-0.026873667,-0.0037583727,-0.032121073,-0.0942463,-0.04534944,0.09848759,-0.08311342,-0.023600373,0.0043076463,0.05851576,-0.07816146,0.07414472,0.041188166,0.014039861,-0.046439294,-0.007706061,6.0554594e-05,0.08895458,-0.010212917,-0.07206941,-0.005809229,0.032399192,0.014795217,-0.044485047,-0.036402106
ICV299,-0.008676362,-0.0024762433,0.0022507915,0.054608118,0.003320232,0.05772807,-0.05331946,-0.018717598,-0.0042205304,-0.030962925,-0.09205769,-0.04748668,0.095476516,-0.082218036,-0.02685057,-0.0024413988,0.05553774,-0.08360093,0.07207404,0.035672177,0.014080169,-0.05082538,-0.009278186,-0.002459132,0.09297832,-0.009257257,-0.07395804,0.00071664527,0.0384124,0.016948033,-0.0485354,-0.037391648
ICV434,-0.0038408758,-0.006848272,0.011227012,0.046251323,-0.008346587,0.04522871,-0.048537,-0.012998503,0.017689409,-0.021098219,-0.09826043,-0.055285625,0.10885435,-0.07785045,-0.00391216,-0.019106347,0.036102735,-0.08781605,0.067165226,0.035000086,0.024253875,-0.06890443,-0.005020039,-0.008299261,0.09131143,-0.004575908,-0.094924904,0.0031881854,0.023580188,0.0035590986,-0.03593061,-0.034960367
ICV142,-0.010829359,-0.002295941,0.011510611,0.05133828,0.01614256,0.065727785,-0.037789054,-0.028913427,-0.007144071,-0.033113007,-0.08789205,-0.048211075,0.08536896,-0.08227071,-0.028002331,0.013831012,0.059091445,-0.07010261,0.06853373,0.045465805,0.0074790064,-0.040015735,0.0018645823,0.0065765083,0.08357811,-0.008073036,-0.06859011,-0.0012534112,0.036751956,0.02511843,-0.04390465,-0.054193936
ICV710,-0.007574917,-0.0018973462,0.007408845,0.052137025,-0.0039171465,0.054460723,-0.049843755,-0.02005381,-0.0043695588,-0.031573758,-0.09499828,-0.046029523,0.093717836,-0.083014734,-0.021454029,-0.0070654824,0.04862281,-0.08045988,0.06809541,0.042769544,0.014525186,-0.055730022,-0.0034703463,0.0011937562,0.09232439,-0.005638879,-0.0748133,0.0042392276,0.035497375,0.011580433,-0.044172578,-0.043725118
ICV713,-0.0048933015,-0.0033280868,0.007774367,0.058380976,0.004555665,0.06340496,-0.046443667,-0.020299686,0.0024830215,-0.03328502,-0.09355028,-0.04969649,0.100125775,-0.07992714,-0.018796239,0.002522979,0.04999293,-0.07768523,0.072735354,0.036816083,0.016251806,-0.049824126,-0.007564634,-0.00018515065,0.08508247,-0.011369176,-0.072128594,0.0022346713,0.029223949,0.016926683,-0.048520543,-0.03623484
ICV420,0.0069952235,-0.0058589727,0.0101908725,0.05206336,-0.004911404,0.041369967,-0.05314867,-0.027484069,-0.008569359,-0.017771218,-0.08252303,-0.04367891,0.09256128,-0.07810818,-0.022184607,-0.0113793425,0.061262004,-0.08175695,0.07273779,0.04396307,0.02788239,-0.06380761,-0.010899391,-0.0031065764,0.08819521,0.012749463,-0.093731016,-0.009059299,0.036815867,-0.004141828,-0.037308097,-0.049937174
ICV121,-0.008051732,0.0020216238,0.006743461,0.053461947,0.013898002,0.06706184,-0.039869025,-0.034637854,-0.017946042,-0.030959075,-0.08793779,-0.051809013,0.0869445,-0.080590606,-0.028118841,0.018387761,0.06326813,-0.07004456,0.07116102,0.046694625,0.008438794,-0.038056426,-0.0027925689,0.00567971,0.087258466,-0.0074111708,-0.06806356,-0.004505366,0.037431777,0.022064555,-0.045579985,-0.051148176
ICV41,-0.008103673,0.0010310486,0.0075265663,0.059417754,0.009527765,0.06358562,-0.04643231,-0.02282978,0.0004666485,-0.029435664,-0.09173486,-0.041065015,0.10067126,-0.082162544,-0.022251762,-0.0019507892,0.060885,-0.07856728,0.07418505,0.046098128,0.016638681,-0.049681358,-0.010082591,-0.0023007514,0.083614565,-0.011406902,-0.07314477,-0.0070253015,0.027517304,0.008421322,-0.041297235,-0.035429016
ICV224,-0.009507053,0.0028524809,0.0024047424,0.051828004,0.020520736,0.06576071,-0.040828668,-0.04033628,-0.015772957,-0.03286894,-0.086452484,-0.049380362,0.08252865,-0.0840724,-0.03611511,0.021032635,0.06100392,-0.072997555,0.07033215,0.04553775,0.012229592,-0.03634905,0.00033453666,0.009390235,0.086928435,-0.0047625117,-0.06824197,-0.0043643005,0.04033444,0.03087168,-0.047631167,-0.051130403
ICV417,-0.0075903083,-0.0017121602,0.0075124376,0.050256614,0.00783273,0.059174836,-0.0459175,-0.020755857,-0.0096793,-0.034711104,-0.095553875,-0.048510246,0.09450021,-0.08454194,-0.020906776,0.010785656,0.051043995,-0.07939044,0.06823591,0.036585357,0.010508618,-0.04633639,-0.0023794398,0.0012360001,0.08768006,-0.003165327,-0.0714151,-0.00076407567,0.036934003,0.022391537,-0.049136255,-0.04440841
ICV135,-0.009994596,0.001152508,0.0038981985,0.054788068,0.011963196,0.06717415,-0.039630484,-0.029409291,-0.012776588,-0.033554204,-0.08988528,-0.050060503,0.083950326,-0.0816717,-0.032599293,0.015246734,0.059205983,-0.07153597,0.06763168,0.048334897,0.0067714145,-0.040715687,0.00018996559,0.0077491347,0.085384555,-0.009405896,-0.063167565,4.1831285e-05,0.038557284,0.026426032,-0.04894723,-0.04986661
ICV742,-0.012328447,-0.003228085,0.011058543,0.050987028,0.0056057796,0.05787322,-0.041450344,-0.02945404,-0.0051120464,-0.02865412,-0.08760476,-0.05011837,0.09267365,-0.08217374,-0.025992585,0.007709395,0.059259593,-0.07136937,0.07141054,0.04506451,0.012263732,-0.042950295,-0.001581613,0.008635679,0.089554764,-0.0060404427,-0.07689308,-0.0036276802,0.030778173,0.01445017,-0.03711392,-0.050810933
ICV383,0.0013987692,-0.0053624343,0.007958721,0.055839084,-0.005954113,0.051966026,-0.05549633,-0.027097626,0.0035902914,-0.024529185,-0.08927195,-0.04408264,0.10502102,-0.08333447,-0.020468045,-0.01672285,0.04658777,-0.08799324,0.07552817,0.038319755,0.025454009,-0.064307384,-0.0084511805,-0.007184379,0.09367454,-0.0057511143,-0.08517458,-2.4616718e-05,0.026518188,0.000565012,-0.04043808,-0.035053425
ICV274,-0.010184234,-0.0016104579,0.0061646397,0.052618593,0.00376321,0.059414648,-0.047117986,-0.020223707,-0.00800636,-0.036802363,-0.089537956,-0.050729915,0.09130057,-0.08136739,-0.02340289,0.0074405856,0.05454149,-0.07592518,0.06636946,0.04517864,0.007897508,-0.0470778,-0.0047015157,0.00120831,0.083659045,-0.008339521,-0.06947164,0.00638891,0.035690293,0.019455161,-0.046240363,-0.04414645
ICV163,-0.01201222,0.010398547,0.0069261286,0.05133252,0.008486621,0.06343784,-0.05218842,-0.024494452,-0.009738639,-0.03677122,-0.085230865,-0.048010424,0.08916704,-0.083328426,-0.025349407,0.008890253,0.056160044,-0.0813662,0.07260289,0.04168697,0.010646439,-0.04383146,-0.007109547,0.0065343305,0.088691644,-0.0049034506,-0.06549266,0.009953782,0.032917142,0.023495166,-0.039201345,-0.042412348
ICV181,-0.010126531,0.0058220522,0.0074661616,0.054714113,0.01455185,0.06157413,-0.04326862,-0.028740272,-0.007230471,-0.031994294,-0.09066577,-0.0457515,0.08990403,-0.08086869,-0.027363077,0.0057896078,0.060193654,-0.078024775,0.06939587,0.04582049,0.0072273393,-0.041883454,-0.0073928516,0.007145023,0.08738738,-0.007325638,-0.06674437,0.0015886351,0.033118118,0.01692253,-0.03621389,-0.045234036
ICV297,-0.010264773,-0.0031312108,0.013147838,0.053984523,0.010354083,0.057253994,-0.041757725,-0.029278098,0.006548332,-0.027888011,-0.08956416,-0.040862955,0.09477394,-0.08317344,-0.020949706,-0.000585448,0.053150535,-0.07716236,0.07153314,0.04687263,0.015411522,-0.049806982,-0.005170401,0.0052523166,0.087638736,-0.007986918,-0.07754184,0.0007753596,0.03290335,0.009740152,-0.0363652,-0.049996242
ICV161,-0.0083429925,0.0018145684,0.0017713332,0.055152845,0.008754838,0.06257204,-0.048751675,-0.027480863,-0.0129882675,-0.03544247,-0.088828355,-0.043508217,0.08912798,-0.082638994,-0.033092305,0.008881986,0.056438785,-0.07869101,0.071536005,0.040330287,0.014673401,-0.046615787,-0.0033399798,0.004491532,0.091712266,-0.0072336383,-0.068753846,-0.0028618425,0.037547275,0.020926889,-0.04777638,-0.042577434
ICV725,-0.014224479,0.0032714363,0.0063429177,0.055273544,0.015543565,0.0664587,-0.04073164,-0.032760747,-0.009455526,-0.032740075,-0.089827046,-0.046413608,0.08601799,-0.08366875,-0.03098861,0.012456918,0.06256619,-0.072758496,0.07263891,0.047861557,0.011453365,-0.038310155,-0.0021125674,0.0073577426,0.08719585,-0.00620671,-0.06838461,-0.0034060813,0.03566964,0.023408912,-0.040979043,-0.048402485
ICV396,-1.8250197e-05,-0.0059095435,0.0073097656,0.057713866,-0.004402209,0.053534646,-0.041386627,-0.020204658,0.014741616,-0.026778992,-0.08934142,-0.054825716,0.103894055,-0.07476081,-0.021843351,-0.012422353,0.0521496,-0.08319985,0.06797258,0.043063384,0.019943964,-0.06003534,-0.0022965912,-0.0083229225,0.086093195,-0.014117766,-0.08030987,0.0013381913,0.029396525,0.012081492,-0.04900469,-0.038610324
ICV13,-0.011465708,-0.0040059984,0.009055018,0.04901573,0.011041956,0.058799453,-0.043514006,-0.03299365,-0.0152955055,-0.030475872,-0.08938192,-0.050497584,0.0854782,-0.085750125,-0.028982164,0.012535594,0.060611274,-0.07359405,0.06896725,0.045686368,0.0072288127,-0.041876152,0.0035497397,0.008358806,0.090069644,-0.005851377,-0.069227405,-0.00048045814,0.037791155,0.026853874,-0.04712057,-0.053931296
ICV138,-0.011568686,0.0026695747,0.010379752,0.049340617,0.017181793,0.06372231,-0.038772676,-0.03491888,-0.0074282363,-0.03106074,-0.086253464,-0.045667212,0.0824538,-0.087988004,-0.031804226,0.013358664,0.061323754,-0.07465574,0.071816005,0.045766164,0.009865401,-0.04034716,0.0038109869,0.009513615,0.08631044,-0.0038476475,-0.067673095,-0.0029488727,0.034178548,0.025645033,-0.042002633,-0.05589994
ICV164,-0.0060725226,-0.004304411,0.0023436968,0.057395183,0.007831056,0.05841746,-0.051243953,-0.024016727,-0.0006041527,-0.024974233,-0.09940184,-0.045379788,0.0952463,-0.082034335,-0.027651908,-0.0022981279,0.054107465,-0.086756915,0.067867674,0.03945346,0.012482039,-0.052641436,-0.0075544156,-0.0023569437,0.09051076,-0.0071971305,-0.07468245,-0.003485456,0.038406223,0.017561715,-0.047865443,-0.040223297
ICV263,-0.013730512,-0.0056199376,0.009871409,0.05305278,0.010871295,0.06253593,-0.037478458,-0.023154525,-0.00087442435,-0.037665993,-0.08910245,-0.048824318,0.086184606,-0.08086855,-0.02582009,0.008794382,0.056531146,-0.06843105,0.065707445,0.048877157,0.0060176607,-0.041500777,0.0064352304,0.009029435,0.084255956,-0.008017555,-0.06722711,0.004330341,0.035191704,0.025521718,-0.043278754,-0.049707808
ICV45,-0.010757979,-0.008537041,0.011212634,0.05300166,-0.0021677762,0.047077186,-0.0428766,-0.01411999,0.006885482,-0.032668244,-0.097491555,-0.047403034,0.09769021,-0.081025176,-0.025269303,-0.0058819503,0.053856466,-0.08300356,0.06359438,0.042458847,0.009670864,-0.054128125,0.00035835803,0.0005113743,0.0874634,-0.0070587583,-0.077120304,0.003479898,0.0353468,0.018206617,-0.04766217,-0.043430217
ICV158,-0.010759762,-0.0046252776,0.006436668,0.05259785,0.0033007525,0.053255443,-0.04639025,-0.024931226,-0.00811581,-0.03308495,-0.09340375,-0.04427248,0.09048456,-0.08362284,-0.027186252,-0.0002536513,0.05639547,-0.07688915,0.068528645,0.04655979,0.0113697965,-0.051579747,-0.004437344,-4.696753e-05,0.08393569,-0.004423134,-0.070788145,0.00068644807,0.036916457,0.014761997,-0.046521854,-0.045687705
ICV289,-0.003861826,-0.0009611901,0.014255932,0.052554842,0.0019102059,0.05674845,-0.04736286,-0.015609028,-0.0032515675,-0.03093623,-0.08794713,-0.04969936,0.10552524,-0.081204765,-0.017176725,-0.0004867576,0.06054077,-0.07746114,0.06805514,0.04379077,0.013238843,-0.051710866,-0.011143552,-0.003655782,0.08611129,-0.009007268,-0.07712544,0.00044777244,0.03003982,0.009769355,-0.04480192,-0.0389031
ICV365,-0.009762431,-0.0020927712,0.011302432,0.05153065,0.007687168,0.057140954,-0.042940933,-0.024472965,-0.0028790347,-0.029239126,-0.09550111,-0.044574082,0.0922361,-0.08412318,-0.026399726,0.0071059708,0.05447081,-0.07661101,0.072622664,0.039415684,0.014885261,-0.049831256,-0.007917872,0.005248951,0.08067931,-0.008846052,-0.072022155,-0.003806319,0.032554053,0.017715925,-0.045809086,-0.046034478
ICV644,-0.010430477,0.0020792838,0.0076020015,0.057622842,0.008346446,0.061994497,-0.044806667,-0.0226826,-0.0044770297,-0.033405825,-0.092022575,-0.04442303,0.09609286,-0.08419986,-0.020090997,0.005609365,0.059151918,-0.07614177,0.07170613,0.04424455,0.01430272,-0.04512793,-0.009720011,0.002111921,0.08536333,-0.007993866,-0.0756655,-0.005008366,0.026994772,0.012103256,-0.039627194,-0.038954955
ICV291,-0.0074000945,-0.00024872646,0.008771472,0.055672772,0.0050257184,0.05642873,-0.049488157,-0.017880848,-0.0026391782,-0.030748833,-0.09293524,-0.045348946,0.09726119,-0.07863394,-0.021775238,-0.00047256052,0.05570061,-0.082589895,0.064597525,0.04458902,0.009662605,-0.052573096,-0.012154877,-0.00048147514,0.0867445,-0.007394541,-0.07119265,0.0049990267,0.039601453,0.012648923,-0.04492996,-0.04406822
ICV7,-0.01146272,0.006283411,0.0045872456,0.0537935,0.015991561,0.069749825,-0.042217415,-0.030970328,-0.012420346,-0.032089658,-0.091640465,-0.047427475,0.08951834,-0.0838316,-0.032666005,0.014228459,0.061259665,-0.073008664,0.07260423,0.045183886,0.010562038,-0.039666526,-0.0034729913,0.00430825,0.08693646,-0.0059852563,-0.06451661,-0.0039206147,0.035300024,0.02558133,-0.045419984,-0.044729266
ICV64,-0.011638241,0.0036608279,0.008656388,0.050728634,0.01164481,0.061210915,-0.045555484,-0.02523638,-0.0060664723,-0.034302555,-0.088985264,-0.044723954,0.0936033,-0.08591025,-0.028574616,0.0060095824,0.056820456,-0.07577839,0.06736778,0.042187873,0.006423691,-0.04193303,-0.0074445494,0.00902099,0.08943418,-0.003421951,-0.066549,0.002578251,0.034037806,0.019147398,-0.03768082,-0.041487295
ICV165,-0.0004319232,-0.0023561511,0.0076104915,0.056700733,0.0016908646,0.050845306,-0.047076825,-0.02612726,-0.005931873,-0.025758892,-0.08540841,-0.044244394,0.09984148,-0.08143238,-0.02739883,-0.010060709,0.06457477,-0.07604691,0.070370406,0.046098482,0.01980388,-0.052953683,-0.008430764,-0.002497769,0.0879139,0.005207319,-0.083563566,-0.009395309,0.02646032,0.0019605411,-0.034875132,-0.03860914
ICV249,-0.012540168,-0.0017249025,0.009486055,0.054738067,0.010095917,0.057755224,-0.03800689,-0.031344473,0.0010122098,-0.03152401,-0.08884048,-0.043035023,0.093146116,-0.0835921,-0.031234562,0.0071437377,0.056700435,-0.07338493,0.069134474,0.046332687,0.013561781,-0.04717263,-0.008325838,0.008456165,0.0846171,-0.0063874014,-0.06769861,-0.00023833662,0.036768146,0.017465869,-0.04426993,-0.047383077
ICV397,-0.010304693,-0.0055583827,0.013000166,0.052824818,-0.0031418577,0.05386551,-0.04009743,-0.01885122,0.00189537,-0.03837767,-0.083323345,-0.046966486,0.090686806,-0.082686976,-0.023445992,-0.005089134,0.054435052,-0.07011302,0.062460784,0.052031316,0.010510039,-0.05275534,0.0028649159,0.0039530043,0.08837266,-0.0028908327,-0.07472737,0.009158909,0.034781635,0.013583289,-0.04033506,-0.047612175
ICV682,-0.0030535413,-0.0026097633,0.0062651103,0.058206145,0.008807927,0.062426414,-0.045010287,-0.024279524,-0.00125972,-0.026415836,-0.09039341,-0.050302602,0.100447945,-0.07559165,-0.025002845,-0.0005112961,0.059021667,-0.077684164,0.07165264,0.043959245,0.013678573,-0.048028734,-0.0051962696,-0.004211729,0.083359845,-0.011432119,-0.07267859,-0.0019119792,0.030658105,0.0140635185,-0.046405166,-0.042473763
ICV99,-0.0099651525,0.004241567,0.0041330885,0.04622416,0.0062422566,0.061729565,-0.044553448,-0.027201934,-0.021360686,-0.03059831,-0.08694737,-0.059004538,0.08733677,-0.08343986,-0.03148503,0.015440363,0.06410276,-0.07140888,0.06709283,0.045318544,0.0094911605,-0.039287478,0.002264563,0.0042846473,0.093782574,-0.0006575845,-0.07371012,-0.0031345412,0.036230624,0.025899157,-0.04454159,-0.0524961
ICV315,-0.010723547,-0.0027681794,0.010230719,0.055095457,0.01081587,0.06278111,-0.038537826,-0.025934178,-0.0063609416,-0.033883963,-0.08837901,-0.047493584,0.08617393,-0.082718134,-0.030386006,0.006825488,0.061843686,-0.07210801,0.067727625,0.04942713,0.007027762,-0.041321993,0.0017139968,0.0049449643,0.08545871,-0.00523318,-0.0681157,0.0015271865,0.036860686,0.022276793,-0.044688202,-0.053209614
ICV336,-0.010100256,0.0003820788,0.009301994,0.054156855,0.010406241,0.060097963,-0.041586433,-0.02898585,-0.004740741,-0.031994518,-0.08687353,-0.043260228,0.08645704,-0.085343994,-0.03117549,0.004993893,0.059736345,-0.076252595,0.06835475,0.048619498,0.010668423,-0.04598601,-0.0033188052,0.0053785574,0.08713619,-0.0070528723,-0.07112217,0.0004528314,0.036482528,0.018003657,-0.042097546,-0.052085888
ICV335,-0.010180367,-0.0016308147,0.009515635,0.055441126,0.010568546,0.05846709,-0.042153645,-0.028690826,-0.008286656,-0.033455312,-0.08773465,-0.04468018,0.08417258,-0.08435303,-0.03184807,0.0059275962,0.06363851,-0.0769052,0.06868403,0.04788952,0.008835251,-0.04321266,-0.0006883349,0.005395759,0.08592785,-0.0024601817,-0.0688485,0.0006080307,0.037051953,0.021171289,-0.044385716,-0.054398518
ICV259,-0.011291541,-0.0015645754,0.010108342,0.054069936,0.012600398,0.06510368,-0.039167807,-0.025152521,-0.0062278686,-0.033217136,-0.09000979,-0.046137687,0.09187023,-0.08429694,-0.029141717,0.010923486,0.064025216,-0.071437314,0.068501264,0.049081,0.008124549,-0.0422426,0.0004742071,0.003827231,0.085222796,-0.009986833,-0.06844537,-0.0045672096,0.03496238,0.022312108,-0.046166472,-0.046145484
ICV767,-0.009295205,0.006545785,0.0028333217,0.049736984,0.01595105,0.06691922,-0.04032102,-0.0314875,-0.016811267,-0.028258959,-0.085864946,-0.053136863,0.087452024,-0.084115416,-0.034793153,0.017941566,0.06239831,-0.07269784,0.06867212,0.044157717,0.012197649,-0.04053234,-0.0014130287,0.004904286,0.089610666,-0.008777153,-0.06930845,-0.0055503547,0.037217904,0.028416293,-0.04927314,-0.051601775
ICV81,-0.012107027,0.007065912,0.0064348048,0.05170895,0.010973243,0.06699193,-0.04149053,-0.031501383,-0.011806277,-0.033523835,-0.086227074,-0.053478554,0.08616765,-0.08233377,-0.029818092,0.01926879,0.06548685,-0.071565464,0.06993198,0.04825,0.010460305,-0.0377966,-0.004234737,0.007450402,0.08791666,-0.0032113902,-0.06916625,-0.0031649433,0.035218164,0.022108026,-0.03989421,-0.04949251
ICV629,-0.01013519,-0.004182942,0.007260413,0.054252237,0.001225017,0.05579097,-0.051099014,-0.014084548,-0.0014360305,-0.033914212,-0.097048454,-0.04356461,0.099459514,-0.085804135,-0.021343976,-0.004332371,0.056019638,-0.0796713,0.06819403,0.038160514,0.01111731,-0.051239867,-0.007026786,-0.0018270565,0.08992462,-0.0077518597,-0.074018925,-0.0022636913,0.03167045,0.010382423,-0.04564448,-0.038873956
ICV53,-0.01412425,0.0025352128,0.005113506,0.05260203,0.011616731,0.06771707,-0.040415823,-0.024342066,-0.009585357,-0.035413772,-0.090730496,-0.049482405,0.085797906,-0.08422314,-0.029416544,0.014263557,0.05791246,-0.070898294,0.069526404,0.044841364,0.009236062,-0.041682303,0.003603883,0.0025236458,0.08373065,-0.008275948,-0.069619484,-0.0011304095,0.03151323,0.02738768,-0.04678156,-0.047509607
ICV195,-0.008831283,0.0059397286,0.00679575,0.05652792,0.010204535,0.0638438,-0.045693744,-0.03008426,-0.011426473,-0.036538903,-0.088043965,-0.048819214,0.09126584,-0.08079757,-0.029026177,0.016617415,0.060455233,-0.07771329,0.074320786,0.04210011,0.012564351,-0.03974509,-0.00931181,0.007487653,0.089002736,-0.0082243495,-0.06872447,0.0018521771,0.035807937,0.024412686,-0.04445974,-0.04170173
ICV80,-0.0141071435,-0.0034186877,0.0032451008,0.052780613,0.010767294,0.058304355,-0.043611575,-0.025015153,-0.0047028717,-0.031945847,-0.09071874,-0.049258173,0.089961216,-0.08196511,-0.029239658,0.0073967446,0.05724563,-0.07364605,0.06914031,0.043205675,0.015819613,-0.04355327,-0.0035634823,0.0058038402,0.08658374,-0.0063425153,-0.075098574,-0.0037435628,0.0343766,0.020445824,-0.042074382,-0.046463855
ICV38,-0.009169795,-4.7463924e-05,0.008702004,0.058568038,0.010446619,0.06210864,-0.042927846,-0.026101844,-0.0019009002,-0.027529405,-0.09095104,-0.042641185,0.09645299,-0.08177066,-0.021194808,0.0011739228,0.05994157,-0.07555661,0.07243455,0.049220733,0.016313791,-0.047528513,-0.009539545,0.0010769181,0.082696915,-0.00783924,-0.07737537,-0.0069373697,0.026934762,0.007552634,-0.037003167,-0.041780274
ICV48,-0.011888325,0.004775349,0.0021357564,0.05293504,0.01628621,0.067823455,-0.042235933,-0.03377302,-0.012398102,-0.033590175,-0.08896809,-0.04979656,0.08828078,-0.08281494,-0.03462683,0.01741131,0.060630392,-0.07320681,0.069027856,0.04402481,0.011393704,-0.039069295,-0.0020221137,0.003872553,0.08929992,-0.005278107,-0.06715029,-0.004560698,0.03761971,0.027970405,-0.04641042,-0.04834228
ICV428,-0.0039442265,-0.008494504,0.017448371,0.05237294,-0.009600729,0.041760273,-0.048902072,-0.018015314,0.007182222,-0.030757222,-0.08422239,-0.0436417,0.102299236,-0.08396238,-0.018145636,-0.01736496,0.05153488,-0.080405034,0.07003104,0.0447132,0.02267427,-0.061787345,-0.0118692685,0.0003313888,0.08693729,-0.0041731596,-0.08768536,0.006461341,0.029811235,0.0017837137,-0.03690001,-0.038987465
ICV312,-0.014685982,-0.0008313246,0.0125344265,0.052146286,0.008358611,0.060019173,-0.03824809,-0.029612606,-0.0031733513,-0.03378931,-0.08910897,-0.043945357,0.08714627,-0.082789704,-0.025985833,0.007958613,0.058268435,-0.07304149,0.067892,0.049599662,0.010083782,-0.043623045,-0.0019765794,0.009253148,0.08595033,-0.009741381,-0.07198454,-0.0033967532,0.03772062,0.01692185,-0.037542544,-0.05143286
ICV752,-0.007172332,0.007398749,0.005256121,0.05304469,0.014374739,0.06632835,-0.044636227,-0.031502932,-0.015838005,-0.03099375,-0.08720554,-0.049027264,0.09051846,-0.08517418,-0.029484805,0.014624925,0.06880006,-0.07615314,0.07317682,0.045285095,0.011176624,-0.03971818,-0.0038234107,0.0034498507,0.09046795,-0.0053572655,-0.06718735,-0.0071905255,0.03495454,0.022333384,-0.04646384,-0.04512894
ICV324,-0.009695231,-0.0031427816,0.005716782,0.05161526,0.008792084,0.05746463,-0.0356882,-0.026651695,-0.0036759079,-0.032565948,-0.09297027,-0.04777859,0.08589478,-0.08211516,-0.027485961,0.003915185,0.050898433,-0.07605983,0.06773334,0.047119528,0.013514192,-0.048120078,0.0054177158,0.001264045,0.084836714,-0.0062356666,-0.07584588,-0.001899723,0.034540586,0.023140306,-0.045327883,-0.050103713
ICV339,-0.010392176,-0.0030838624,0.010834716,0.05606777,0.010429798,0.0609265,-0.037742574,-0.02590315,-0.0070628645,-0.031702943,-0.08935716,-0.044750556,0.08364546,-0.083986014,-0.031297486,0.0071199164,0.063256696,-0.073261425,0.06853067,0.048870727,0.008604983,-0.043388978,0.0006238129,0.005197962,0.08403786,-0.004938282,-0.07065514,-0.0023351908,0.036032982,0.020276438,-0.04521042,-0.056068886
